"","subject_nr","BB_test_audio","BB_test_left","BB_test_right","NB_test_audio","NB_test_left","NB_test_right","count_radboudbox_response_BB_test","count_radboudbox_response_NB_test","response","response_radboudbox_response_BB_test","response_radboudbox_response_NB_test","title","contStep","group","responseVowel","audio","biteblock"
"1",1,"dier-duur_Step1stereo.wav","dier","duur",NA,NA,NA,0,NA,"A","A",NA,"BB-NB","filler","BN",NA,"dier-duur_Step1stereo.wav","Y"
"2",1,"pip-pep_continuumStep_7_stereo.wav","pip","pep",NA,NA,NA,1,NA,"E","E",NA,"BB-NB","7","BN","E","pip-pep_continuumStep_7_stereo.wav","Y"
"3",1,"tuin-duin_F0_6_VOT_6_stereo.wav","tuin","duin",NA,NA,NA,2,NA,"A","A",NA,"BB-NB","filler","BN",NA,"tuin-duin_F0_6_VOT_6_stereo.wav","Y"
"4",1,"sik-sec1.wav","sik","sec",NA,NA,NA,3,NA,"A","A",NA,"BB-NB","1","BN","I","sik-sec1.wav","Y"
"5",1,"pier-puur3_stereo.wav","pier","puur",NA,NA,NA,4,NA,"A","A",NA,"BB-NB","filler","BN",NA,"pier-puur3_stereo.wav","Y"
"6",1,"bier-buur_Step1stereo.wav","bier","buur",NA,NA,NA,5,NA,"A","A",NA,"BB-NB","filler","BN",NA,"bier-buur_Step1stereo.wav","Y"
"7",1,"pier-puur7_stereo.wav","pier","puur",NA,NA,NA,6,NA,"E","E",NA,"BB-NB","filler","BN",NA,"pier-puur7_stereo.wav","Y"
"8",1,"bier-buur_Step5stereo.wav","bier","buur",NA,NA,NA,7,NA,"A","A",NA,"BB-NB","filler","BN",NA,"bier-buur_Step5stereo.wav","Y"
"9",1,"dier-duur_Step7stereo.wav","dier","duur",NA,NA,NA,8,NA,"E","E",NA,"BB-NB","filler","BN",NA,"dier-duur_Step7stereo.wav","Y"
"10",1,"doos-toos_F0_5_VOT_5_stereo.wav","doos","toos",NA,NA,NA,9,NA,"E","E",NA,"BB-NB","filler","BN",NA,"doos-toos_F0_5_VOT_5_stereo.wav","Y"
"11",1,"sik-sec4.wav","sik","sec",NA,NA,NA,10,NA,"E","E",NA,"BB-NB","4","BN","E","sik-sec4.wav","Y"
"12",1,"sik-sec3.wav","sik","sec",NA,NA,NA,11,NA,"E","E",NA,"BB-NB","3","BN","E","sik-sec3.wav","Y"
"13",1,"kauw-tauw_step6.wav","kauw","touw",NA,NA,NA,12,NA,"E","E",NA,"BB-NB","filler","BN",NA,"kauw-tauw_step6.wav","Y"
"14",1,"dier-duur_Step2stereo.wav","dier","duur",NA,NA,NA,13,NA,"A","A",NA,"BB-NB","filler","BN",NA,"dier-duur_Step2stereo.wav","Y"
"15",1,"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin",NA,NA,NA,14,NA,"A","A",NA,"BB-NB","filler","BN",NA,"tuin-duin_F0_4_VOT_4_stereo.wav","Y"
"16",1,"pier-puur2_stereo.wav","pier","puur",NA,NA,NA,15,NA,"A","A",NA,"BB-NB","filler","BN",NA,"pier-puur2_stereo.wav","Y"
"17",1,"sik-sec5.wav","sik","sec",NA,NA,NA,16,NA,"E","E",NA,"BB-NB","5","BN","E","sik-sec5.wav","Y"
"18",1,"kik-kek_continuumStep_1_stereo.wav","kek","kik",NA,NA,NA,17,NA,"E","E",NA,"BB-NB","1","BN","I","kik-kek_continuumStep_1_stereo.wav","Y"
"19",1,"dak-tak_F0_5_VOT_5_stereo.wav","dak","tak",NA,NA,NA,18,NA,"E","E",NA,"BB-NB","filler","BN",NA,"dak-tak_F0_5_VOT_5_stereo.wav","Y"
"20",1,"pip-pep_continuumStep_3_stereo.wav","pip","pep",NA,NA,NA,19,NA,"E","E",NA,"BB-NB","3","BN","E","pip-pep_continuumStep_3_stereo.wav","Y"
"21",1,"dier-duur_Step5stereo.wav","dier","duur",NA,NA,NA,20,NA,"E","E",NA,"BB-NB","filler","BN",NA,"dier-duur_Step5stereo.wav","Y"
"22",1,"dak-tak_F0_7_VOT_7_stereo.wav","dak","tak",NA,NA,NA,21,NA,"E","E",NA,"BB-NB","filler","BN",NA,"dak-tak_F0_7_VOT_7_stereo.wav","Y"
"23",1,"dak-tak_F0_2_VOT_2_stereo.wav","dak","tak",NA,NA,NA,22,NA,"A","A",NA,"BB-NB","filler","BN",NA,"dak-tak_F0_2_VOT_2_stereo.wav","Y"
"24",1,"tuin-duin_F0_3_VOT_3_stereo.wav","tuin","duin",NA,NA,NA,23,NA,"A","A",NA,"BB-NB","filler","BN",NA,"tuin-duin_F0_3_VOT_3_stereo.wav","Y"
"25",1,"bier-buur_Step4stereo.wav","bier","buur",NA,NA,NA,24,NA,"A","A",NA,"BB-NB","filler","BN",NA,"bier-buur_Step4stereo.wav","Y"
"26",1,"bier-buur_Step6stereo.wav","bier","buur",NA,NA,NA,25,NA,"A","A",NA,"BB-NB","filler","BN",NA,"bier-buur_Step6stereo.wav","Y"
"27",1,"doos-toos_F0_3_VOT_3_stereo.wav","doos","toos",NA,NA,NA,26,NA,"E","E",NA,"BB-NB","filler","BN",NA,"doos-toos_F0_3_VOT_3_stereo.wav","Y"
"28",1,"kauw-tauw_step7.wav","kauw","touw",NA,NA,NA,27,NA,"E","E",NA,"BB-NB","filler","BN",NA,"kauw-tauw_step7.wav","Y"
"29",1,"kik-kek_continuumStep_5_stereo.wav","kek","kik",NA,NA,NA,28,NA,"A","A",NA,"BB-NB","5","BN","E","kik-kek_continuumStep_5_stereo.wav","Y"
"30",1,"tuin-duin_F0_1_VOT_1_stereo.wav","tuin","duin",NA,NA,NA,29,NA,"E","E",NA,"BB-NB","filler","BN",NA,"tuin-duin_F0_1_VOT_1_stereo.wav","Y"
"31",1,"pier-puur1_stereo.wav","pier","puur",NA,NA,NA,30,NA,"A","A",NA,"BB-NB","filler","BN",NA,"pier-puur1_stereo.wav","Y"
"32",1,"kik-kek_continuumStep_2_stereo.wav","kek","kik",NA,NA,NA,31,NA,"E","E",NA,"BB-NB","2","BN","I","kik-kek_continuumStep_2_stereo.wav","Y"
"33",1,"doos-toos_F0_2_VOT_2_stereo.wav","doos","toos",NA,NA,NA,32,NA,"E","E",NA,"BB-NB","filler","BN",NA,"doos-toos_F0_2_VOT_2_stereo.wav","Y"
"34",1,"dak-tak_F0_1_VOT_1_stereo.wav","dak","tak",NA,NA,NA,33,NA,"A","A",NA,"BB-NB","filler","BN",NA,"dak-tak_F0_1_VOT_1_stereo.wav","Y"
"35",1,"tap-kap_step6.wav","tap","kap",NA,NA,NA,34,NA,"E","E",NA,"BB-NB","filler","BN",NA,"tap-kap_step6.wav","Y"
"36",1,"pop-top_step6.wav","pop","top",NA,NA,NA,35,NA,"E","E",NA,"BB-NB","filler","BN",NA,"pop-top_step6.wav","Y"
"37",1,"pip-pep_continuumStep_6_stereo.wav","pip","pep",NA,NA,NA,36,NA,"E","E",NA,"BB-NB","6","BN","E","pip-pep_continuumStep_6_stereo.wav","Y"
"38",1,"bier-buur_Step3stereo.wav","bier","buur",NA,NA,NA,37,NA,"A","A",NA,"BB-NB","filler","BN",NA,"bier-buur_Step3stereo.wav","Y"
"39",1,"tap-kap_step5.wav","tap","kap",NA,NA,NA,38,NA,"E","E",NA,"BB-NB","filler","BN",NA,"tap-kap_step5.wav","Y"
"40",1,"tap-kap_Step1.wav","tap","kap",NA,NA,NA,39,NA,"A","A",NA,"BB-NB","filler","BN",NA,"tap-kap_Step1.wav","Y"
"41",1,"pop-top_step3.wav","pop","top",NA,NA,NA,40,NA,"A","A",NA,"BB-NB","filler","BN",NA,"pop-top_step3.wav","Y"
"42",1,"doos-toos_F0_1_VOT_1_stereo.wav","doos","toos",NA,NA,NA,41,NA,"A","A",NA,"BB-NB","filler","BN",NA,"doos-toos_F0_1_VOT_1_stereo.wav","Y"
"43",1,"tap-kap_step3.wav","tap","kap",NA,NA,NA,42,NA,"A","A",NA,"BB-NB","filler","BN",NA,"tap-kap_step3.wav","Y"
"44",1,"kik-kek_continuumStep_4_stereo.wav","kek","kik",NA,NA,NA,43,NA,"E","E",NA,"BB-NB","4","BN","I","kik-kek_continuumStep_4_stereo.wav","Y"
"45",1,"kauw-tauw_step3.wav","kauw","touw",NA,NA,NA,44,NA,"A","A",NA,"BB-NB","filler","BN",NA,"kauw-tauw_step3.wav","Y"
"46",1,"doos-toos_F0_6_VOT_6_stereo.wav","doos","toos",NA,NA,NA,45,NA,"E","E",NA,"BB-NB","filler","BN",NA,"doos-toos_F0_6_VOT_6_stereo.wav","Y"
"47",1,"pop-top_step4.wav","pop","top",NA,NA,NA,46,NA,"E","E",NA,"BB-NB","filler","BN",NA,"pop-top_step4.wav","Y"
"48",1,"pier-puur4_stereo.wav","pier","puur",NA,NA,NA,47,NA,"A","A",NA,"BB-NB","filler","BN",NA,"pier-puur4_stereo.wav","Y"
"49",1,"tap-kap_step4.wav","tap","kap",NA,NA,NA,48,NA,"A","A",NA,"BB-NB","filler","BN",NA,"tap-kap_step4.wav","Y"
"50",1,"kauw-tauw_step2.wav","kauw","touw",NA,NA,NA,49,NA,"A","A",NA,"BB-NB","filler","BN",NA,"kauw-tauw_step2.wav","Y"
"51",1,"tuin-duin_F0_2_VOT_2_stereo.wav","tuin","duin",NA,NA,NA,50,NA,"A","A",NA,"BB-NB","filler","BN",NA,"tuin-duin_F0_2_VOT_2_stereo.wav","Y"
"52",1,"pier-puur5_stereo.wav","pier","puur",NA,NA,NA,51,NA,"A","A",NA,"BB-NB","filler","BN",NA,"pier-puur5_stereo.wav","Y"
"53",1,"dak-tak_F0_6_VOT_6_stereo.wav","dak","tak",NA,NA,NA,52,NA,"E","E",NA,"BB-NB","filler","BN",NA,"dak-tak_F0_6_VOT_6_stereo.wav","Y"
"54",1,"dier-duur_Step4stereo.wav","dier","duur",NA,NA,NA,53,NA,"E","E",NA,"BB-NB","filler","BN",NA,"dier-duur_Step4stereo.wav","Y"
"55",1,"pip-pep_continuumStep_1_stereo.wav","pip","pep",NA,NA,NA,54,NA,"A","A",NA,"BB-NB","1","BN","I","pip-pep_continuumStep_1_stereo.wav","Y"
"56",1,"dier-duur_Step6stereo.wav","dier","duur",NA,NA,NA,55,NA,"E","E",NA,"BB-NB","filler","BN",NA,"dier-duur_Step6stereo.wav","Y"
"57",1,"dier-duur_Step3stereo.wav","dier","duur",NA,NA,NA,56,NA,"A","A",NA,"BB-NB","filler","BN",NA,"dier-duur_Step3stereo.wav","Y"
"58",1,"kik-kek_continuumStep_6_stereo.wav","kek","kik",NA,NA,NA,57,NA,"A","A",NA,"BB-NB","6","BN","E","kik-kek_continuumStep_6_stereo.wav","Y"
"59",1,"doos-toos_F0_7_VOT_7_stereo.wav","doos","toos",NA,NA,NA,58,NA,"E","E",NA,"BB-NB","filler","BN",NA,"doos-toos_F0_7_VOT_7_stereo.wav","Y"
"60",1,"kik-kek_continuumStep_7_stereo.wav","kek","kik",NA,NA,NA,59,NA,"A","A",NA,"BB-NB","7","BN","E","kik-kek_continuumStep_7_stereo.wav","Y"
"61",1,"pop-top_step5.wav","pop","top",NA,NA,NA,60,NA,"A","A",NA,"BB-NB","filler","BN",NA,"pop-top_step5.wav","Y"
"62",1,"kik-kek_continuumStep_3_stereo.wav","kek","kik",NA,NA,NA,61,NA,"E","E",NA,"BB-NB","3","BN","I","kik-kek_continuumStep_3_stereo.wav","Y"
"63",1,"dak-tak_F0_3_VOT_3_stereo.wav","dak","tak",NA,NA,NA,62,NA,"E","E",NA,"BB-NB","filler","BN",NA,"dak-tak_F0_3_VOT_3_stereo.wav","Y"
"64",1,"dak-tak_F0_4_VOT_4_stereo.wav","dak","tak",NA,NA,NA,63,NA,"E","E",NA,"BB-NB","filler","BN",NA,"dak-tak_F0_4_VOT_4_stereo.wav","Y"
"65",1,"pop-top_step1.wav","pop","top",NA,NA,NA,64,NA,"A","A",NA,"BB-NB","filler","BN",NA,"pop-top_step1.wav","Y"
"66",1,"kauw-tauw_step4.wav","kauw","touw",NA,NA,NA,65,NA,"E","E",NA,"BB-NB","filler","BN",NA,"kauw-tauw_step4.wav","Y"
"67",1,"pip-pep_continuumStep_2_stereo.wav","pip","pep",NA,NA,NA,66,NA,"A","A",NA,"BB-NB","2","BN","I","pip-pep_continuumStep_2_stereo.wav","Y"
"68",1,"tap-kap_step2.wav","tap","kap",NA,NA,NA,67,NA,"A","A",NA,"BB-NB","filler","BN",NA,"tap-kap_step2.wav","Y"
"69",1,"sik-sec7.wav","sik","sec",NA,NA,NA,68,NA,"E","E",NA,"BB-NB","7","BN","E","sik-sec7.wav","Y"
"70",1,"pip-pep_continuumStep_4_stereo.wav","pip","pep",NA,NA,NA,69,NA,"E","E",NA,"BB-NB","4","BN","E","pip-pep_continuumStep_4_stereo.wav","Y"
"71",1,"tap-kap_step7.wav","tap","kap",NA,NA,NA,70,NA,"E","E",NA,"BB-NB","filler","BN",NA,"tap-kap_step7.wav","Y"
"72",1,"pop-top_step2.wav","pop","top",NA,NA,NA,71,NA,"A","A",NA,"BB-NB","filler","BN",NA,"pop-top_step2.wav","Y"
"73",1,"tuin-duin_F0_5_VOT_5_stereo.wav","tuin","duin",NA,NA,NA,72,NA,"A","A",NA,"BB-NB","filler","BN",NA,"tuin-duin_F0_5_VOT_5_stereo.wav","Y"
"74",1,"kauw-tauw_step5.wav","kauw","touw",NA,NA,NA,73,NA,"E","E",NA,"BB-NB","filler","BN",NA,"kauw-tauw_step5.wav","Y"
"75",1,"tuin-duin_F0_7_VOT_7_stereo.wav","tuin","duin",NA,NA,NA,74,NA,"A","A",NA,"BB-NB","filler","BN",NA,"tuin-duin_F0_7_VOT_7_stereo.wav","Y"
"76",1,"sik-sec2.wav","sik","sec",NA,NA,NA,75,NA,"A","A",NA,"BB-NB","2","BN","I","sik-sec2.wav","Y"
"77",1,"sik-sec6.wav","sik","sec",NA,NA,NA,76,NA,"E","E",NA,"BB-NB","6","BN","E","sik-sec6.wav","Y"
"78",1,"pier-puur6_stereo.wav","pier","puur",NA,NA,NA,77,NA,"A","A",NA,"BB-NB","filler","BN",NA,"pier-puur6_stereo.wav","Y"
"79",1,"bier-buur_Step2stereo.wav","bier","buur",NA,NA,NA,78,NA,"A","A",NA,"BB-NB","filler","BN",NA,"bier-buur_Step2stereo.wav","Y"
"80",1,"doos-toos_F0_4_VOT_4_stereo.wav","doos","toos",NA,NA,NA,79,NA,"E","E",NA,"BB-NB","filler","BN",NA,"doos-toos_F0_4_VOT_4_stereo.wav","Y"
"81",1,"pop-top_step7.wav","pop","top",NA,NA,NA,80,NA,"E","E",NA,"BB-NB","filler","BN",NA,"pop-top_step7.wav","Y"
"82",1,"kauw-tauw_step1.wav","kauw","touw",NA,NA,NA,81,NA,"A","A",NA,"BB-NB","filler","BN",NA,"kauw-tauw_step1.wav","Y"
"83",1,"pip-pep_continuumStep_5_stereo.wav","pip","pep",NA,NA,NA,82,NA,"E","E",NA,"BB-NB","5","BN","E","pip-pep_continuumStep_5_stereo.wav","Y"
"84",1,"bier-buur_Step7stereo.wav","bier","buur",NA,NA,NA,83,NA,"A","A",NA,"BB-NB","filler","BN",NA,"bier-buur_Step7stereo.wav","Y"
"85",1,"bier-buur_Step7stereo.wav","bier","buur","bier-buur_Step1stereo.wav","bier","buur",83,0,"A","A","A","BB-NB","filler","BN",NA,"bier-buur_Step1stereo.wav","N"
"86",1,"bier-buur_Step7stereo.wav","bier","buur","pier-puur7_stereo.wav","pier","puur",83,1,"A","A","A","BB-NB","filler","BN",NA,"pier-puur7_stereo.wav","N"
"87",1,"bier-buur_Step7stereo.wav","bier","buur","sik-sec6.wav","sik","sec",83,2,"E","A","E","BB-NB","6","BN","E","sik-sec6.wav","N"
"88",1,"bier-buur_Step7stereo.wav","bier","buur","bier-buur_Step6stereo.wav","bier","buur",83,3,"A","A","A","BB-NB","filler","BN",NA,"bier-buur_Step6stereo.wav","N"
"89",1,"bier-buur_Step7stereo.wav","bier","buur","dier-duur_Step4stereo.wav","dier","duur",83,4,"E","A","E","BB-NB","filler","BN",NA,"dier-duur_Step4stereo.wav","N"
"90",1,"bier-buur_Step7stereo.wav","bier","buur","kauw-tauw_step6.wav","kauw","touw",83,5,"E","A","E","BB-NB","filler","BN",NA,"kauw-tauw_step6.wav","N"
"91",1,"bier-buur_Step7stereo.wav","bier","buur","dier-duur_Step7stereo.wav","dier","duur",83,6,"E","A","E","BB-NB","filler","BN",NA,"dier-duur_Step7stereo.wav","N"
"92",1,"bier-buur_Step7stereo.wav","bier","buur","kauw-tauw_step4.wav","kauw","touw",83,7,"E","A","E","BB-NB","filler","BN",NA,"kauw-tauw_step4.wav","N"
"93",1,"bier-buur_Step7stereo.wav","bier","buur","tap-kap_step6.wav","tap","kap",83,8,"E","A","E","BB-NB","filler","BN",NA,"tap-kap_step6.wav","N"
"94",1,"bier-buur_Step7stereo.wav","bier","buur","dak-tak_F0_7_VOT_7_stereo.wav","dak","tak",83,9,"E","A","E","BB-NB","filler","BN",NA,"dak-tak_F0_7_VOT_7_stereo.wav","N"
"95",1,"bier-buur_Step7stereo.wav","bier","buur","tap-kap_step4.wav","tap","kap",83,10,"E","A","E","BB-NB","filler","BN",NA,"tap-kap_step4.wav","N"
"96",1,"bier-buur_Step7stereo.wav","bier","buur","pier-puur2_stereo.wav","pier","puur",83,11,"A","A","A","BB-NB","filler","BN",NA,"pier-puur2_stereo.wav","N"
"97",1,"bier-buur_Step7stereo.wav","bier","buur","dier-duur_Step6stereo.wav","dier","duur",83,12,"E","A","E","BB-NB","filler","BN",NA,"dier-duur_Step6stereo.wav","N"
"98",1,"bier-buur_Step7stereo.wav","bier","buur","pier-puur1_stereo.wav","pier","puur",83,13,"A","A","A","BB-NB","filler","BN",NA,"pier-puur1_stereo.wav","N"
"99",1,"bier-buur_Step7stereo.wav","bier","buur","bier-buur_Step7stereo.wav","bier","buur",83,14,"A","A","A","BB-NB","filler","BN",NA,"bier-buur_Step7stereo.wav","N"
"100",1,"bier-buur_Step7stereo.wav","bier","buur","tuin-duin_F0_1_VOT_1_stereo.wav","tuin","duin",83,15,"E","A","E","BB-NB","filler","BN",NA,"tuin-duin_F0_1_VOT_1_stereo.wav","N"
"101",1,"bier-buur_Step7stereo.wav","bier","buur","kauw-tauw_step7.wav","kauw","touw",83,16,"E","A","E","BB-NB","filler","BN",NA,"kauw-tauw_step7.wav","N"
"102",1,"bier-buur_Step7stereo.wav","bier","buur","tuin-duin_F0_2_VOT_2_stereo.wav","tuin","duin",83,17,"A","A","A","BB-NB","filler","BN",NA,"tuin-duin_F0_2_VOT_2_stereo.wav","N"
"103",1,"bier-buur_Step7stereo.wav","bier","buur","doos-toos_F0_4_VOT_4_stereo.wav","doos","toos",83,18,"E","A","E","BB-NB","filler","BN",NA,"doos-toos_F0_4_VOT_4_stereo.wav","N"
"104",1,"bier-buur_Step7stereo.wav","bier","buur","pop-top_step1.wav","pop","top",83,19,"A","A","A","BB-NB","filler","BN",NA,"pop-top_step1.wav","N"
"105",1,"bier-buur_Step7stereo.wav","bier","buur","sik-sec2.wav","sik","sec",83,20,"A","A","A","BB-NB","2","BN","I","sik-sec2.wav","N"
"106",1,"bier-buur_Step7stereo.wav","bier","buur","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin",83,21,"A","A","A","BB-NB","filler","BN",NA,"tuin-duin_F0_4_VOT_4_stereo.wav","N"
"107",1,"bier-buur_Step7stereo.wav","bier","buur","dak-tak_F0_2_VOT_2_stereo.wav","dak","tak",83,22,"E","A","E","BB-NB","filler","BN",NA,"dak-tak_F0_2_VOT_2_stereo.wav","N"
"108",1,"bier-buur_Step7stereo.wav","bier","buur","doos-toos_F0_5_VOT_5_stereo.wav","doos","toos",83,23,"E","A","E","BB-NB","filler","BN",NA,"doos-toos_F0_5_VOT_5_stereo.wav","N"
"109",1,"bier-buur_Step7stereo.wav","bier","buur","pier-puur6_stereo.wav","pier","puur",83,24,"A","A","A","BB-NB","filler","BN",NA,"pier-puur6_stereo.wav","N"
"110",1,"bier-buur_Step7stereo.wav","bier","buur","dak-tak_F0_1_VOT_1_stereo.wav","dak","tak",83,25,"A","A","A","BB-NB","filler","BN",NA,"dak-tak_F0_1_VOT_1_stereo.wav","N"
"111",1,"bier-buur_Step7stereo.wav","bier","buur","tap-kap_step5.wav","tap","kap",83,26,"E","A","E","BB-NB","filler","BN",NA,"tap-kap_step5.wav","N"
"112",1,"bier-buur_Step7stereo.wav","bier","buur","pip-pep_continuumStep_3_stereo.wav","pip","pep",83,27,"E","A","E","BB-NB","3","BN","E","pip-pep_continuumStep_3_stereo.wav","N"
"113",1,"bier-buur_Step7stereo.wav","bier","buur","kauw-tauw_step1.wav","kauw","touw",83,28,"A","A","A","BB-NB","filler","BN",NA,"kauw-tauw_step1.wav","N"
"114",1,"bier-buur_Step7stereo.wav","bier","buur","doos-toos_F0_6_VOT_6_stereo.wav","doos","toos",83,29,"E","A","E","BB-NB","filler","BN",NA,"doos-toos_F0_6_VOT_6_stereo.wav","N"
"115",1,"bier-buur_Step7stereo.wav","bier","buur","kik-kek_continuumStep_7_stereo.wav","kek","kik",83,30,"A","A","A","BB-NB","7","BN","E","kik-kek_continuumStep_7_stereo.wav","N"
"116",1,"bier-buur_Step7stereo.wav","bier","buur","tap-kap_step3.wav","tap","kap",83,31,"A","A","A","BB-NB","filler","BN",NA,"tap-kap_step3.wav","N"
"117",1,"bier-buur_Step7stereo.wav","bier","buur","pip-pep_continuumStep_5_stereo.wav","pip","pep",83,32,"E","A","E","BB-NB","5","BN","E","pip-pep_continuumStep_5_stereo.wav","N"
"118",1,"bier-buur_Step7stereo.wav","bier","buur","tuin-duin_F0_6_VOT_6_stereo.wav","tuin","duin",83,33,"A","A","A","BB-NB","filler","BN",NA,"tuin-duin_F0_6_VOT_6_stereo.wav","N"
"119",1,"bier-buur_Step7stereo.wav","bier","buur","dak-tak_F0_4_VOT_4_stereo.wav","dak","tak",83,34,"E","A","E","BB-NB","filler","BN",NA,"dak-tak_F0_4_VOT_4_stereo.wav","N"
"120",1,"bier-buur_Step7stereo.wav","bier","buur","doos-toos_F0_2_VOT_2_stereo.wav","doos","toos",83,35,"E","A","E","BB-NB","filler","BN",NA,"doos-toos_F0_2_VOT_2_stereo.wav","N"
"121",1,"bier-buur_Step7stereo.wav","bier","buur","dier-duur_Step5stereo.wav","dier","duur",83,36,"A","A","A","BB-NB","filler","BN",NA,"dier-duur_Step5stereo.wav","N"
"122",1,"bier-buur_Step7stereo.wav","bier","buur","kik-kek_continuumStep_3_stereo.wav","kek","kik",83,37,"A","A","A","BB-NB","3","BN","E","kik-kek_continuumStep_3_stereo.wav","N"
"123",1,"bier-buur_Step7stereo.wav","bier","buur","kik-kek_continuumStep_4_stereo.wav","kek","kik",83,38,"A","A","A","BB-NB","4","BN","E","kik-kek_continuumStep_4_stereo.wav","N"
"124",1,"bier-buur_Step7stereo.wav","bier","buur","bier-buur_Step5stereo.wav","bier","buur",83,39,"A","A","A","BB-NB","filler","BN",NA,"bier-buur_Step5stereo.wav","N"
"125",1,"bier-buur_Step7stereo.wav","bier","buur","sik-sec1.wav","sik","sec",83,40,"A","A","A","BB-NB","1","BN","I","sik-sec1.wav","N"
"126",1,"bier-buur_Step7stereo.wav","bier","buur","sik-sec7.wav","sik","sec",83,41,"E","A","E","BB-NB","7","BN","E","sik-sec7.wav","N"
"127",1,"bier-buur_Step7stereo.wav","bier","buur","tuin-duin_F0_3_VOT_3_stereo.wav","tuin","duin",83,42,"A","A","A","BB-NB","filler","BN",NA,"tuin-duin_F0_3_VOT_3_stereo.wav","N"
"128",1,"bier-buur_Step7stereo.wav","bier","buur","pop-top_step5.wav","pop","top",83,43,"A","A","A","BB-NB","filler","BN",NA,"pop-top_step5.wav","N"
"129",1,"bier-buur_Step7stereo.wav","bier","buur","pop-top_step4.wav","pop","top",83,44,"A","A","A","BB-NB","filler","BN",NA,"pop-top_step4.wav","N"
"130",1,"bier-buur_Step7stereo.wav","bier","buur","pier-puur3_stereo.wav","pier","puur",83,45,"A","A","A","BB-NB","filler","BN",NA,"pier-puur3_stereo.wav","N"
"131",1,"bier-buur_Step7stereo.wav","bier","buur","kauw-tauw_step3.wav","kauw","touw",83,46,"A","A","A","BB-NB","filler","BN",NA,"kauw-tauw_step3.wav","N"
"132",1,"bier-buur_Step7stereo.wav","bier","buur","sik-sec3.wav","sik","sec",83,47,"A","A","A","BB-NB","3","BN","I","sik-sec3.wav","N"
"133",1,"bier-buur_Step7stereo.wav","bier","buur","doos-toos_F0_1_VOT_1_stereo.wav","doos","toos",83,48,"A","A","A","BB-NB","filler","BN",NA,"doos-toos_F0_1_VOT_1_stereo.wav","N"
"134",1,"bier-buur_Step7stereo.wav","bier","buur","pop-top_step7.wav","pop","top",83,49,"E","A","E","BB-NB","filler","BN",NA,"pop-top_step7.wav","N"
"135",1,"bier-buur_Step7stereo.wav","bier","buur","pop-top_step2.wav","pop","top",83,50,"A","A","A","BB-NB","filler","BN",NA,"pop-top_step2.wav","N"
"136",1,"bier-buur_Step7stereo.wav","bier","buur","tap-kap_step2.wav","tap","kap",83,51,"A","A","A","BB-NB","filler","BN",NA,"tap-kap_step2.wav","N"
"137",1,"bier-buur_Step7stereo.wav","bier","buur","dak-tak_F0_6_VOT_6_stereo.wav","dak","tak",83,52,"E","A","E","BB-NB","filler","BN",NA,"dak-tak_F0_6_VOT_6_stereo.wav","N"
"138",1,"bier-buur_Step7stereo.wav","bier","buur","dak-tak_F0_3_VOT_3_stereo.wav","dak","tak",83,53,"E","A","E","BB-NB","filler","BN",NA,"dak-tak_F0_3_VOT_3_stereo.wav","N"
"139",1,"bier-buur_Step7stereo.wav","bier","buur","pip-pep_continuumStep_2_stereo.wav","pip","pep",83,54,"E","A","E","BB-NB","2","BN","E","pip-pep_continuumStep_2_stereo.wav","N"
"140",1,"bier-buur_Step7stereo.wav","bier","buur","doos-toos_F0_7_VOT_7_stereo.wav","doos","toos",83,55,"E","A","E","BB-NB","filler","BN",NA,"doos-toos_F0_7_VOT_7_stereo.wav","N"
"141",1,"bier-buur_Step7stereo.wav","bier","buur","pip-pep_continuumStep_7_stereo.wav","pip","pep",83,56,"E","A","E","BB-NB","7","BN","E","pip-pep_continuumStep_7_stereo.wav","N"
"142",1,"bier-buur_Step7stereo.wav","bier","buur","bier-buur_Step3stereo.wav","bier","buur",83,57,"A","A","A","BB-NB","filler","BN",NA,"bier-buur_Step3stereo.wav","N"
"143",1,"bier-buur_Step7stereo.wav","bier","buur","kik-kek_continuumStep_5_stereo.wav","kek","kik",83,58,"A","A","A","BB-NB","5","BN","E","kik-kek_continuumStep_5_stereo.wav","N"
"144",1,"bier-buur_Step7stereo.wav","bier","buur","bier-buur_Step2stereo.wav","bier","buur",83,59,"A","A","A","BB-NB","filler","BN",NA,"bier-buur_Step2stereo.wav","N"
"145",1,"bier-buur_Step7stereo.wav","bier","buur","pier-puur4_stereo.wav","pier","puur",83,60,"A","A","A","BB-NB","filler","BN",NA,"pier-puur4_stereo.wav","N"
"146",1,"bier-buur_Step7stereo.wav","bier","buur","pier-puur5_stereo.wav","pier","puur",83,61,"E","A","E","BB-NB","filler","BN",NA,"pier-puur5_stereo.wav","N"
"147",1,"bier-buur_Step7stereo.wav","bier","buur","bier-buur_Step4stereo.wav","bier","buur",83,62,"A","A","A","BB-NB","filler","BN",NA,"bier-buur_Step4stereo.wav","N"
"148",1,"bier-buur_Step7stereo.wav","bier","buur","doos-toos_F0_3_VOT_3_stereo.wav","doos","toos",83,63,"E","A","E","BB-NB","filler","BN",NA,"doos-toos_F0_3_VOT_3_stereo.wav","N"
"149",1,"bier-buur_Step7stereo.wav","bier","buur","kauw-tauw_step5.wav","kauw","touw",83,64,"E","A","E","BB-NB","filler","BN",NA,"kauw-tauw_step5.wav","N"
